[2025-12-13T06:55:34.995Z] Total files available: 491
[2025-12-13T08:59:58.569Z] [worker 2] 深海圈丨AI产品出海1期1群_2025-10-17.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:00:10.922Z] [worker 1] 深海圈丨AI产品出海1期1群_2025-10-20.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:00:30.709Z] [worker 3] 深海圈丨AI产品出海1期1群_2025-10-19.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:00:54.276Z] [worker 2] 深海圈丨AI产品出海1期1群_2025-10-21.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:01:09.227Z] [worker 3] 深海圈丨AI产品出海1期1群_2025-10-23.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:01:17.420Z] [worker 2] 深海圈丨AI产品出海1期1群_2025-10-24.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:01:21.135Z] [worker 1] 深海圈丨AI产品出海1期1群_2025-10-22.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:01:38.004Z] [worker 1] 深海圈丨AI产品出海1期1群_2025-10-27.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:01:38.071Z] [worker 3] 深海圈丨AI产品出海1期1群_2025-10-25.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:01:41.233Z] [worker 2] 深海圈丨AI产品出海1期1群_2025-10-26.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:02:16.866Z] [worker 1] 深海圈丨AI产品出海1期1群_2025-10-28.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:02:45.631Z] [worker 2] 深海圈丨AI产品出海1期1群_2025-10-30.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:02:55.082Z] [worker 1] 深海圈丨AI产品出海1期1群_2025-10-31.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:04.018Z] [worker 2] 深海圈丨AI产品出海1期2群_2025-10-01.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:05.869Z] [worker 3] 深海圈丨AI产品出海1期1群_2025-10-29.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:09.624Z] [worker 1] 深海圈丨AI产品出海1期2群_2025-10-02.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:25.919Z] [worker 1] 深海圈丨AI产品出海1期2群_2025-10-05.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:31.064Z] [worker 2] 深海圈丨AI产品出海1期2群_2025-10-03.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:35.825Z] [worker 3] 深海圈丨AI产品出海1期2群_2025-10-04.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:43.408Z] [worker 2] 深海圈丨AI产品出海1期2群_2025-10-07.txt {"success":true,"message":"Report imported successfully (LLM)"}
[2025-12-13T09:03:46.868Z] [worker 1] 深海圈丨AI产品出海1期2群_2025-10-06.txt {"success":true,"message":"Report imported successfully (LLM)"}
